"data_evento","end","geometry","meteo","recettore","start","uid"
"2020-02-21 23:30:00","2020-02-22 01:00:00","POLYGON ((10.37662990644651 43.61380091211517, 10.3681645237054 43.61260954619532, 10.3592738825989 43.6110045997705, 10.35198515276102 43.60959052749366, 10.34398927985466 43.60725138708447, 10.33654714764399 43.60496396207821, 10.33039583769052 43.60351667499741, 10.32524145861917 43.60237554332814, 10.31836333514202 43.60140737643227, 10.31351908060111 43.60122353014545, 10.30658041165721 43.60051735234926, 10.29903915999756 43.60032664569872, 10.29433235 43.5994768, 10.29433235 43.5994768, 10.2991287375557 43.60006459431471, 10.3065933161149 43.60024749904751, 10.31357059706033 43.60095612196695, 10.31838270176076 43.60113772730745, 10.32531210023306 43.60211045208818, 10.33050411288393 43.60325837723042, 10.33666159251334 43.60470707222574, 10.34413402353406 43.60700269785816, 10.35212392070312 43.60934004471703, 10.35936973183789 43.61074372010325, 10.36825411052439 43.61234749375799, 10.37670055803367 43.61353582092887, 10.37662990644651 43.61380091211517))","ispra","R11","2020-02-21 23:00:00",9
"2020-02-21 23:30:00","2020-02-21 23:30:00","POLYGON ((10.39342627064568 43.62294780281391, 10.38557734546916 43.61881959000284, 10.37519645574121 43.61762928804475, 10.36158598973586 43.61624446309524, 10.34766916624323 43.61316400983581, 10.33467374728867 43.6099241931453, 10.3224427647432 43.60687479447855, 10.30791847297045 43.60325343276737, 10.29433235 43.5994768, 10.29433235 43.5994768, 10.30805119342603 43.60300122918949, 10.32256333070651 43.60661938652628, 10.33479432423535 43.6096687865492, 10.34778974808323 43.6129086029914, 10.36169426914441 43.61598616178522, 10.37524797151191 43.61736187914241, 10.38563526378483 43.6185528734226, 10.39364422545793 43.62272908264925, 10.39342627064568 43.62294780281391))","lamma","R11","2020-02-21 21:30:00",0
"2020-02-21 23:30:00","2020-02-21 23:45:00","POLYGON ((10.39949931281548 43.62351920133592, 10.38911842308753 43.62232899241663, 10.37550795708218 43.62094427570805, 10.36159113358954 43.61786406321369, 10.34859571463498 43.61462449972927, 10.33636473208951 43.61157533937283, 10.32184044031677 43.6079542606536, 10.30825431734632 43.60417792299184, 10.29433235 43.5994768, 10.29433235 43.5994768, 10.30841086800689 43.60393304191881, 10.32197317116896 43.60770205730093, 10.33648530749899 43.61131993164553, 10.34871630102964 43.61436909335823, 10.36171172487832 43.61760865659429, 10.37561624497675 43.62068597462272, 10.38916994289619 43.62206158373757, 10.39955723567184 43.62325248497915, 10.39949931281548 43.62351920133592))","lamma","R11","2020-02-21 21:45:00",1
"2020-02-21 23:30:00","2020-02-22 00:00:00","POLYGON ((10.40251426106672 43.62644510603985, 10.38890379506137 43.6250604841389, 10.37498697156873 43.62198048252936, 10.36199155261417 43.6187411408268, 10.3497605700687 43.61569218920515, 10.33523627829596 43.61207135835701, 10.32165015532551 43.60829527917668, 10.30772818797919 43.60359447794067, 10.29433235 43.5994768, 10.29433235 43.5994768, 10.30787291056369 43.6033457847663, 10.3218067167241 43.60805039830092, 10.33536901825582 43.61181915520159, 10.34988115375325 43.61543678167486, 10.36211214728547 43.61848573465286, 10.37510757113486 43.62172507610704, 10.38901209038988 43.62480218325036, 10.40256578441272 43.62617769755633, 10.40251426106672 43.62644510603985))","lamma","R11","2020-02-21 22:00:00",2
"2020-02-21 23:30:00","2020-02-22 00:15:00","POLYGON ((10.40113477760683 43.62810896070553, 10.3872179541142 43.62502911528817, 10.37422253515964 43.6217899378487, 10.36199155261417 43.61874114082677, 10.34746726084143 43.61512049356482, 10.33388113787098 43.6113446058292, 10.31995917052466 43.60664404290221, 10.30656333254547 43.60252657369202, 10.29433235 43.5994768, 10.29433235 43.5994768, 10.306683894627 43.60227116674173, 10.32010390046238 43.60639534987401, 10.33403770722363 43.61109972509956, 10.3476000075477 43.6148682905555, 10.36211214242839 43.61848573344241, 10.37434313596177 43.62153453182074, 10.38733855981169 43.62477370901179, 10.40124307844197 43.62785065996271, 10.40113477760683 43.62810896070553))","lamma","R11","2020-02-21 22:15:00",3
"2020-02-21 23:30:00","2020-02-22 00:30:00","POLYGON ((10.40036162074614 43.62793786232219, 10.38736620179158 43.62469884161718, 10.37513521924611 43.62165019210928, 10.36061092747337 43.61802972001923, 10.34702480450292 43.61425401495392, 10.3331028371566 43.60955367941359, 10.3197069991774 43.60543640936721, 10.30747601663193 43.60238678318439, 10.29433235 43.5994768, 10.29433235 43.5994768, 10.30758427268579 43.60212848157818, 10.31982756710543 43.60518100255624, 10.33324757411123 43.60930498652485, 10.34718138144584 43.61400913436368, 10.36074368061749 43.61777751714929, 10.37525581490964 43.62139478486415, 10.38748680844414 43.62444343572852, 10.40048223229455 43.62768245618507, 10.40036162074614 43.62793786232219))","lamma","R11","2020-02-21 22:30:00",4
"2020-02-21 23:30:00","2020-02-22 00:45:00","POLYGON ((10.4012066491869 43.62795404175993, 10.38897566664143 43.62490555733649, 10.37445137486868 43.62128528128315, 10.36086525189823 43.61750978064602, 10.34694328455191 43.61280969957647, 10.33354744657272 43.60869265241633, 10.32131646402726 43.60564319131262, 10.30817279739532 43.6027333656397, 10.29433235 43.5994768, 10.29433235 43.5994768, 10.30828722164024 43.60247647182963, 10.32142472595668 43.60538488986208, 10.33366802104429 43.60843724576127, 10.34708802936003 43.6125610068438, 10.36102183733638 43.6172649002118, 10.3745841352182 43.62103307856918, 10.38909626885165 43.62465015024716, 10.4013272623874 43.62769863602713, 10.4012066491869 43.62795404175993))","lamma","R11","2020-02-21 22:45:00",5
"2020-02-21 23:30:00","2020-02-22 01:00:00","POLYGON ((10.40256178961188 43.62868059355051, 10.38803749783914 43.62506054484286, 10.37445137486868 43.62128528128315, 10.36052940752237 43.61658549532586, 10.34713356954317 43.61246870664916, 10.33490258699771 43.60941943698928, 10.32175892036577 43.606509793984, 10.30791847297045 43.60325343276737, 10.29433235 43.5994768, 10.29433235 43.5994768, 10.30805119342603 43.60300122918949, 10.32187335181247 43.60625290035458, 10.33501085574188 43.60916113571931, 10.34725415160424 43.6122133001749, 10.36067416143932 43.61633680277419, 10.37460797015997 43.62104040102982, 10.38817026654579 43.62480834230978, 10.40268239941525 43.62842518664185, 10.40256178961188 43.62868059355051))","lamma","R11","2020-02-21 23:00:00",6
"2020-02-21 23:30:00","2020-02-21 23:30:00","POLYGON ((10.33185991627553 43.59458318532266, 10.32884672503804 43.59622761729482, 10.32524018353345 43.59912837799632, 10.32162390870373 43.60082905010893, 10.31659201130726 43.60222779918956, 10.31283975558746 43.60194221165966, 10.30961369826781 43.60210557057629, 10.30553670408598 43.60312213456628, 10.30231064676633 43.60295877840996, 10.29862017001891 43.60239073787535, 10.29685411369554 43.60149525156227, 10.29602833437766 43.60099347520401, 10.29433235 43.5994768, 10.29433235 43.5994768, 10.29631667959646 43.60082318405132, 10.29709244973381 43.60128810496801, 10.29883278162986 43.60216929552459, 10.30238763114555 43.60269462140609, 10.30556252522019 43.60285277125427, 10.30949310251301 43.60185017221226, 10.31281392056781 43.60167284902053, 10.31663070636661 43.60195925128416, 10.32149115469041 43.60057685723265, 10.32503832246111 43.59890168977802, 10.32857105975407 43.59604659321487, 10.33163683132417 43.59436726813737, 10.33185991627553 43.59458318532266))","eni","R11","2020-02-21 21:30:00",0
"2020-02-21 23:30:00","2020-02-21 23:40:00","POLYGON ((10.33214659889104 43.5975523046838, 10.32854005738646 43.60045300152512, 10.32492378255673 43.6021536361959, 10.31989188516027 43.60355235448096, 10.31613962944047 43.60326677323876, 10.31291357212082 43.60343012855874, 10.30883657793899 43.60444667016708, 10.30561052061934 43.60428331760741, 10.30192004387191 43.60371528957934, 10.30015398754855 43.60281982298193, 10.29932820823067 43.60231805767097, 10.297632223853 43.60080141585812, 10.29433235 43.5994768, 10.29433235 43.5994768, 10.29781186365764 43.60056505625212, 10.29961655979324 43.60214776657372, 10.30039232883746 43.60261267644906, 10.30213266016959 43.60349384729128, 10.30568750669881 43.6040191606667, 10.30886239964352 43.60417730691792, 10.31279297370327 43.60317473025833, 10.31611379384985 43.60299741066249, 10.31993058107431 43.60328380663847, 10.3247910256127 43.60190144338333, 10.3283381918634 43.60022631337, 10.3318709275404 43.59737128066153, 10.33214659889104 43.5975523046838))","eni","R11","2020-02-21 21:40:00",1
"2020-02-21 23:30:00","2020-02-21 23:50:00","POLYGON ((10.33139545253033 43.60155245027146, 10.3277791777006 43.6032530538645, 10.32274728030413 43.60465174658834, 10.31899502458433 43.60436617056514, 10.31576896726468 43.60452952289983, 10.31169197308286 43.60554604593077, 10.30846591576321 43.60538269635641, 10.30477543901578 43.60481467870912, 10.30300938269242 43.60391922847622, 10.30218360337454 43.60341747233483, 10.30048761899687 43.6019008582375, 10.29718774514387 43.60057626658517, 10.29433235 43.5994768, 10.29433235 43.5994768, 10.29736169262366 43.60033766917145, 10.30066726209031 43.60166449868419, 10.30247196020283 43.60324718128359, 10.30324772833968 43.60371208199429, 10.30498805920371 43.60459323647309, 10.308542903254 43.60511853946814, 10.31171779526079 43.60527668273379, 10.31564836663689 43.60427412465223, 10.31896918851978 43.60409680804104, 10.32278597692761 43.60438319879806, 10.32764641832391 43.60300086110482, 10.3311935833129 43.60132576216878, 10.33139545253033 43.60155245027146))","eni","R11","2020-02-21 21:50:00",2
"2020-02-21 23:30:00","2020-02-22 00:00:00","POLYGON ((10.32724420607367 43.60330061941224, 10.32221230867721 43.60469931103019, 10.31846005295741 43.60441373523278, 10.31523399563776 43.60457708743832, 10.31115700145593 43.60559360966552, 10.30793094413628 43.60543026022031, 10.30424046738885 43.60486224302213, 10.30247441106549 43.60396679349723, 10.30164863174761 43.60346503775256, 10.29995264736994 43.60194842485435, 10.29665277351694 43.60062383424926, 10.29379737837307 43.59952436853334, 10.29433235 43.5994768, 10.29433235 43.5994768, 10.29384250032975 43.59979238620578, 10.29682672113451 43.60038523683783, 10.30013229060567 43.60171206530332, 10.30193698880372 43.60329474670333, 10.30271275690132 43.6037596470175, 10.30445308774511 43.60464080078837, 10.30800793168813 43.60516610333431, 10.31118282365435 43.60532424647079, 10.31511339491434 43.60432168919301, 10.31843421687235 43.60414437271094, 10.32225100533138 43.60443076324217, 10.32711144659174 43.60304842665486, 10.32724420607367 43.60330061941224))","eni","R11","2020-02-21 22:00:00",3
"2020-02-21 23:30:00","2020-02-22 00:10:00","POLYGON ((10.32397836500058 43.6055947496514, 10.32022610928077 43.60530917810485, 10.31700005196112 43.60547252787886, 10.3129230577793 43.60648903497477, 10.30969700045965 43.60632568796112, 10.30600652371222 43.60575767921809, 10.30424046738886 43.60486224302212, 10.30341468807097 43.60436049474607, 10.30171870369331 43.60284390442219, 10.29841882984031 43.60151933353272, 10.29556343469644 43.60041988418124, 10.29609840632336 43.60037231635591, 10.29433235 43.5994768, 10.29433235 43.5994768, 10.29631101079306 43.60015087390961, 10.29560855732698 43.60068790181111, 10.29859278005198 43.60128073616424, 10.30189834960787 43.60260754491406, 10.30370304941616 43.60419020373432, 10.3044788167747 43.60465509658388, 10.30621914723721 43.6055362370267, 10.30977398916106 43.60606153111782, 10.31294888036331 43.60621967182252, 10.31687944943739 43.60521712967657, 10.32020027280968 43.60503981562551, 10.3240170622326 43.6053262019059, 10.32397836500058 43.6055947496514))","eni","R11","2020-02-21 22:10:00",4
"2020-02-21 23:30:00","2020-02-22 00:20:00","POLYGON ((10.32344232846918 43.60555395379919, 10.32021627114953 43.60571730290852, 10.3161392769677 43.60673380586815, 10.31291321964805 43.60657045951916, 10.30922274290062 43.60600245308741, 10.30745668657726 43.60510702053503, 10.30663090725938 43.60460527430059, 10.30493492288171 43.60308869014764, 10.30163504902871 43.60176412464767, 10.29877965388484 43.60066467976957, 10.29931462551177 43.60061711213776, 10.2975485691884 43.59972159942544, 10.29433235 43.5994768, 10.29433235 43.5994768, 10.29758726382289 43.59945305149175, 10.29952723084751 43.60039566970303, 10.29882477669961 43.6009326973878, 10.30180899994953 43.60152552729093, 10.30511456952857 43.60285233065125, 10.30691926977705 43.60443498329909, 10.30769503693355 43.60489987410811, 10.30943536729183 43.60578101090763, 10.31299020866371 43.60630630268754, 10.31616509965713 43.60646444272752, 10.32009566813365 43.60546190471798, 10.32341649189255 43.60528459133147, 10.32344232846918 43.60555395379919))","eni","R11","2020-02-21 22:20:00",5
"2020-02-21 23:30:00","2020-02-22 00:30:00","POLYGON ((10.32387298106847 43.60737183095841, 10.31979598688664 43.6083883059588, 10.31656992956699 43.60822496410273, 10.31287945281957 43.60765697329421, 10.3111133964962 43.6067615653707, 10.31028761717832 43.60625983293664, 10.30859163280066 43.604743290496, 10.30529175894765 43.60341876142608, 10.30243636380378 43.60231934678579, 10.30297133543071 43.60227178046222, 10.30120527910734 43.60137629237853, 10.29798905991894 43.60113149968557, 10.29433235 43.5994768, 10.29433235 43.5994768, 10.29818544738505 43.60090228326904, 10.30124397480948 43.60110774452342, 10.30318394662076 43.60205033810583, 10.30248148786378 43.60258736432539, 10.30546571466204 43.60318016414872, 10.30877128439763 43.60450693107892, 10.31057598762165 43.6060895420044, 10.31135175341244 43.60655441902044, 10.31309208306617 43.60743553119275, 10.31664692070689 43.60796080735002, 10.31982181028861 43.60811894289667, 10.32375237472586 43.60711643284735, 10.32387298106847 43.60737183095841))","eni","R11","2020-02-21 22:30:00",6
"2020-02-21 23:30:00","2020-02-22 00:40:00","POLYGON ((10.32512482971848 43.61027017319142, 10.32189877239883 43.6101068364459, 10.3182082956514 43.60953886340817, 10.31644223932804 43.60864348349901, 10.31561646001015 43.60814176676229, 10.31392047563249 43.60662527176775, 10.31062060177949 43.60530078413558, 10.30776520663562 43.60420140388962, 10.30830017826254 43.60415383905411, 10.30653412193918 43.60325837898449, 10.30331790275078 43.60301359394946, 10.29966119283183 43.60135894602742, 10.29433235 43.5994768, 10.29433235 43.5994768, 10.29982359756486 43.60111608907739, 10.30351429636996 43.60278437762268, 10.3065728188558 43.60298983121877, 10.30851279611204 43.60393239678682, 10.30781033211212 43.60446942133976, 10.31079456294669 43.60506218694852, 10.31410013286036 43.60638891244085, 10.31590483946914 43.60797147590882, 10.31668060370639 43.60843633723594, 10.31842093255869 43.60931742139579, 10.3219757659551 43.60984267978294, 10.32515065393099 43.61000081021858, 10.32512482971848 43.61027017319142))","eni","R11","2020-02-21 22:40:00",7
"2020-02-21 23:30:00","2020-02-22 00:50:00","POLYGON ((10.32567005680226 43.61162041327383, 10.32197958005483 43.61105245452946, 10.32021352373147 43.61015709715275, 10.31938774441359 43.6096553930417, 10.31769176003592 43.60813893620895, 10.31439188618292 43.60681448190592, 10.31153649103905 43.60571512932393, 10.31207146266598 43.60566756568529, 10.31030540634261 43.60477212814793, 10.30708918715421 43.60452734927231, 10.30343247723527 43.60287274298464, 10.29810363440343 43.60099064431436, 10.29433235 43.5994768, 10.29433235 43.5994768, 10.29828327384987 43.60075428434646, 10.30359488606333 43.60262988610729, 10.30728558572272 43.60429813301771, 10.31034410423612 43.60450358045411, 10.31228408587206 43.60544612348965, 10.31158161765492 43.60598314670212, 10.31456585173617 43.6065758847915, 10.31787142179308 43.60790257695459, 10.31967613112443 43.6094851022516, 10.32045189411208 43.60994995095981, 10.32219222231973 43.61083101258874, 10.32574705230217 43.61135625668305, 10.32567005680226 43.61162041327383))","eni","R11","2020-02-21 22:50:00",8
"2020-02-21 23:30:00","2020-02-22 01:00:00","POLYGON ((10.32726225159576 43.61300128609035, 10.32549619527239 43.61210595772631, 10.32467041595451 43.61160426987199, 10.32297443157685 43.61008786217617, 10.31967455772384 43.60876345078759, 10.31681916257997 43.60766413382557, 10.3173541342069 43.60761657172803, 10.31558807788354 43.6067211632031, 10.31237185869513 43.60647639225829, 10.30871514877619 43.60482183957881, 10.30338630594436 43.60293980188537, 10.29961502154093 43.6014260066155, 10.29433235 43.5994768, 10.29433235 43.5994768, 10.29978322183797 43.60118524192407, 10.3035659512215 43.60270344201086, 10.30887756287732 43.60457898279503, 10.31256826363672 43.60624717609664, 10.31562677703495 43.60645261560183, 10.31756676431052 43.60739512962465, 10.31686429066301 43.60793215111114, 10.31984852892488 43.60852485376669, 10.32315409916623 43.60985150301521, 10.32495881200335 43.61143397916345, 10.32573457338194 43.61189881162367, 10.3274749007595 43.61277984424188, 10.32726225159576 43.61300128609035))","eni","R11","2020-02-21 23:00:00",9
"2019-08-02 01:18:00","2019-08-02 00:18:00","POLYGON ((10.37844768136841 43.55454516212325, 10.36892412578467 43.555886740479, 10.35873164033011 43.55843006984976, 10.3506278939913 43.56056746830881, 10.34190796935739 43.56364930399814, 10.33431165070753 43.56736192908767, 10.32865391131847 43.57207756193297, 10.32369931365193 43.57566709987546, 10.3177531039782 43.57903264275381, 10.31280258201278 43.58315804210708, 10.30728873605748 43.58744102649668, 10.29860405 43.59137165, 10.29860405 43.59137165, 10.30709236987003 43.58721182004641, 10.31253136301518 43.58297354971469, 10.31747320981729 43.57885514520435, 10.32347114920803 43.57545404465402, 10.32839176503777 43.57188629926146, 10.33403180971536 43.5671844319046, 10.34170081754205 43.56342520888018, 10.3504655712327 43.56032461938614, 10.35860502974752 43.55817623560007, 10.36880360990589 43.55563134312021, 10.37837706006036 43.55428007367053, 10.37844768136841 43.55454516212325))","ispra","R12","2019-08-01 22:18:00",0
"2019-08-02 01:18:00","2019-08-02 00:18:00","POLYGON ((10.39261383833387 43.54040379279403, 10.37902771536341 43.54418413160901, 10.36646151765038 43.55155961810345, 10.35138208039474 43.56040901062036, 10.33881588268171 43.56778251164037, 10.32624968496867 43.57515511015334, 10.31368348725564 43.58252680614765, 10.29860405 43.59137165, 10.29860405 43.59137165, 10.31345020466063 43.58231668570962, 10.32601643533922 43.57494498679876, 10.33858266162762 43.56757238794057, 10.35114888790867 43.56019888657529, 10.36622835505811 43.55134949621392, 10.37879458570106 43.54397400680422, 10.39248119995776 43.54015160197704, 10.39261383833387 43.54040379279403))","lamma","R12","2019-08-01 22:18:00",0
"2019-08-02 01:18:00","2019-08-02 00:18:00","POLYGON ((10.35988969504774 43.59998737640004, 10.35810232595365 43.60086042871422, 10.35296776449973 43.60300712406455, 10.34977364458343 43.60337346238276, 10.34518702612888 43.60451707156157, 10.33961570052095 43.60598541669031, 10.33481200663671 43.60549656394925, 10.32897319878414 43.60475106401041, 10.32448023871788 43.60138195638159, 10.31935574629344 43.59792136053711, 10.30803075080017 43.59426969492116, 10.29860405 43.59137165, 10.29860405 43.59137165, 10.30817545908861 43.59402100381439, 10.31950639525834 43.59767453717168, 10.32473315249158 43.60118414939333, 10.32924002643967 43.60456314745369, 10.33487629775879 43.6052306202789, 10.33966722579985 43.6057180092193, 10.34506032364197 43.60426323812456, 10.34965304520104 43.60311806434863, 10.35290983146287 43.60274041017167, 10.35791703096267 43.60062638605845, 10.35968242879191 43.59976327773554, 10.35988969504774 43.59998737640004))","eni","R12","2019-08-01 22:18:00",0
"2019-08-13 08:00:00","2019-08-13 07:00:00","POLYGON ((10.20608633740008 43.60835304014049, 10.21613897940514 43.60693816232869, 10.22518898583463 43.60590025947179, 10.23621765900661 43.60405654750507, 10.24462045761383 43.60265177665008, 10.25157508876389 43.60203341492709, 10.25959966316781 43.60274690865876, 10.26768326936497 43.60284908446307, 10.27184130439622 43.60465824220089, 10.27616349020243 43.60625291496212, 10.28251386127268 43.60839709089268, 10.28801102389581 43.61000522906423, 10.2912154 43.61209425, 10.2912154 43.61209425, 10.28776284640315 43.61020620261439, 10.28237506691556 43.60864756534925, 10.27600689169172 43.60649778181096, 10.27167307452169 43.60489899940285, 10.26749238563775 43.60308074591315, 10.25959318317716 43.60301688368179, 10.25152994591814 43.6023014307905, 10.244665567673 43.60291979544075, 10.2363009474577 43.60431969288181, 10.2252722711207 43.6061634057174, 10.21619688969851 43.60720487909493, 10.20615697970303 43.60861813202081, 10.20608633740008 43.60835304014049))","ispra","R13","2019-08-13 05:00:00",0
"2019-08-13 08:00:00","2019-08-13 07:00:00","POLYGON ((10.18706793725654 43.60598064585616, 10.19980715438943 43.60435410171299, 10.22160629982354 43.60352682951961, 10.23425936295758 43.60157925803236, 10.25041918794255 43.60117060739663, 10.26818145459256 43.60049649894555, 10.27811912791075 43.60297440984931, 10.28805680122895 43.60545221869581, 10.2912154 43.61209425, 10.2912154 43.61209425, 10.28770559204411 43.60554039943445, 10.27799851698331 43.60322980493928, 10.26806084864738 43.6007518941547, 10.25043852581051 43.60144025760999, 10.23427224849802 43.60184911175556, 10.2216832659917 43.60379098945052, 10.19982648426621 43.60462375211678, 10.18713221426102 43.60624659139535, 10.18706793725654 43.60598064585616))","lamma","R13","2019-08-13 05:00:00",0
"2019-08-13 08:00:00","2019-08-13 07:00:00","POLYGON ((10.34160923974381 43.60736213464426, 10.33729732638003 43.60736213464426, 10.33253554858816 43.60803233934826, 10.33037162368541 43.60977247107024, 10.32715540449701 43.60952771254209, 10.32668264894921 43.6106473216655, 10.32548100791014 43.61143070465626, 10.32195867973262 43.61045173350105, 10.31838394154445 43.6121975217407, 10.31257499198867 43.61503431954801, 10.30452395615433 43.61727177398631, 10.29649938175041 43.61798508697227, 10.2912154 43.61209425, 10.2912154 43.61209425, 10.29681074782766 43.617837653609, 10.30447880222692 43.61700375881716, 10.31244220022093 43.61478212911012, 10.31817662567387 43.61197342731112, 10.32175137404489 43.61022763695816, 10.32561376749757 43.61117850731828, 10.3264344738036 43.61044634541825, 10.32680014207098 43.6094485127846, 10.33041032480638 43.60950392361388, 10.33225983139914 43.60785131403572, 10.33722665332746 43.60709704723993, 10.34160923009991 43.60709211876272, 10.34160923974381 43.60736213464426))","eni","R13","2019-08-13 05:00:00",0
"2019-08-13 00:00:00","2019-08-12 23:00:00","POLYGON ((10.2839301356368 43.64947364384082, 10.2875644957835 43.64296446563715, 10.29939024753221 43.63498369638334, 10.3085485631716 43.62679782444351, 10.31079483086523 43.61757584450594, 10.31504782227903 43.61126263402032, 10.3079756480427 43.60537187172059, 10.30173944795308 43.5999900562396, 10.30095501290473 43.59731745702638, 10.30261418724411 43.59577948390369, 10.30365414609245 43.59315283937433, 10.30029244602095 43.59191227191715, 10.2973731 43.5947181, 10.2973731 43.5947181, 10.29999613030064 43.5917494095639, 10.30382232705324 43.59291207570089, 10.30297122174829 43.59585415459444, 10.30124739077263 43.59748406159023, 10.30210282123023 43.59993372508016, 10.30825987106721 43.60519794153468, 10.31532784856997 43.61108512307506, 10.31112864358044 43.61769455463421, 10.30891459027124 43.62684487563436, 10.29967874672489 43.63515399483604, 10.28781757521724 43.64316227761417, 10.28427473901041 43.64957510440652, 10.2839301356368 43.64947364384082))","ispra","R14","2019-08-12 21:00:00",0
"2019-08-13 00:00:00","2019-08-12 23:10:00","POLYGON ((10.28687158466243 43.64356204161083, 10.29869733641114 43.63558135173606, 10.30785565205053 43.62739556120324, 10.31010191974416 43.61817367296199, 10.31435491115796 43.61186052524117, 10.30728273692164 43.60596982149979, 10.30104653683202 43.60058805951234, 10.30026210178366 43.59791548686194, 10.30192127612304 43.59637752902451, 10.30296123497138 43.59375091059923, 10.29959953489989 43.59251035547059, 10.29668018887893 43.59531615566922, 10.2973731 43.5947181, 10.2973731 43.5947181, 10.29696437408705 43.59549007865092, 10.29930321623763 43.59234749314174, 10.30312941760695 43.59351014695451, 10.30227831416503 43.5964521997026, 10.300554482555 43.59808209140107, 10.30140991370921 43.60053172836257, 10.3075669627696 43.60579589133918, 10.31463494023128 43.61168301432149, 10.31043573577111 43.61829238307116, 10.30822168277797 43.62744261238598, 10.29898583847095 43.63575165016383, 10.28712466661404 43.64375985356082, 10.28687158466243 43.64356204161083))","ispra","R14","2019-08-12 21:10:00",1
"2019-08-13 00:00:00","2019-08-12 23:20:00","POLYGON ((10.29686898145167 43.63475448146332, 10.30602729709106 43.62656857830223, 10.30827356478469 43.61734656319724, 10.31252655619849 43.61103332864001, 10.30545438196217 43.60514254388195, 10.29921818187255 43.59976070788509, 10.29843374682419 43.59708809848448, 10.30009292116357 43.5955501194996, 10.30113288001191 43.59292346495877, 10.29777117994041 43.59168289277331, 10.29485183391946 43.59448873155036, 10.29554474504053 43.59389066765801, 10.2973731 43.5947181, 10.2973731 43.5947181, 10.29534836932087 43.59411987935335, 10.29513601522245 43.59466265456719, 10.29747486534838 43.59152003041071, 10.30130106033039 43.59268270127433, 10.30044995431095 43.59562479019522, 10.29872612357859 43.59725470305781, 10.29958155376902 43.59970437672194, 10.30573860390385 43.60496861368635, 10.31280658142235 43.61085581768494, 10.3086073762298 43.61746527333285, 10.30639332279938 43.62661562949618, 10.29715747954477 43.63492477992558, 10.29686898145167 43.63475448146332))","ispra","R14","2019-08-12 21:20:00",2
"2019-08-13 00:00:00","2019-08-12 23:30:00","POLYGON ((10.30580170918754 43.62423334489826, 10.30804797688118 43.61501097156594, 10.31230096829498 43.60869749180728, 10.30522879405865 43.602806478281, 10.29899259396903 43.59742443330251, 10.29820815892068 43.59475172012968, 10.29986733326006 43.59321368143037, 10.3009072921084 43.59058692490949, 10.2975455920369 43.58934630456044, 10.29462624601595 43.59215225227209, 10.29531915713702 43.5915541651599, 10.29714751209649 43.59238162962708, 10.2973731 43.5947181, 10.2973731 43.5947181, 10.29677692127315 43.59240053032529, 10.29512278905337 43.59178337696687, 10.29491041629255 43.59232617538812, 10.29724928893738 43.58918344210254, 10.30107546588445 43.59034616111287, 10.30022435258715 43.59328835217547, 10.29850052433295 43.59491832479953, 10.2993559518021 43.59736810210162, 10.30551300497067 43.60263254798657, 10.31258098264961 43.60851998075221, 10.30838177538917 43.6151296817762, 10.30616772072403 43.62428039612389, 10.30580170918754 43.62423334489826))","ispra","R14","2019-08-12 21:30:00",3
"2019-08-13 00:00:00","2019-08-12 23:40:00","POLYGON ((10.31106196607293 43.61177578597543, 10.31531495748673 43.60546196658908, 10.30824278325041 43.5995706361967, 10.30200658316079 43.59418830175844, 10.30122214811243 43.59151544485105, 10.30288132245182 43.5899773234415, 10.30392128130016 43.58735042566838, 10.30055958122866 43.58610973860809, 10.2976402352077 43.58891583720467, 10.29833314632877 43.58831771793074, 10.30016150128824 43.58914522689434, 10.30038708919175 43.59148182291334, 10.2973731 43.5947181, 10.2973731 43.5947181, 10.30007944213671 43.59133046890934, 10.2997909303228 43.58916412761052, 10.29813678882077 43.58854692989235, 10.2979243902131 43.58908976045809, 10.30026329404591 43.58594687601819, 10.30408944601514 43.58710966171638, 10.30323832263827 43.59005199425512, 10.30151449781621 43.59168204965458, 10.30236992151647 43.59413197050527, 10.30852697888672 43.59939670576539, 10.31559495678785 43.60528445539553, 10.31139574666343 43.6118944962891, 10.31106196607293 43.61177578597543))","ispra","R14","2019-08-12 21:40:00",4
"2019-08-13 00:00:00","2019-08-12 23:50:00","POLYGON ((10.32023886857076 43.60387451209048, 10.31316669433443 43.59798302624012, 10.30693049424481 43.59260054978969, 10.30614605919646 43.58992762236456, 10.30780523353584 43.58838946037645, 10.30884519238418 43.58576249330345, 10.30548349231268 43.58452177351389, 10.30256414629173 43.58732794613628, 10.3032570574128 43.58672981108342, 10.30508541237227 43.58755734187748, 10.30531100027578 43.58989399953985, 10.30229701108403 43.59313036200933, 10.2973731 43.5947181, 10.2973731 43.5947181, 10.30214634089759 43.59288354913259, 10.30500336132639 43.58974264547427, 10.30471485114855 43.58757624260247, 10.3030607050929 43.58695902312093, 10.30284829380551 43.5875018694571, 10.30518721293823 43.58435891085922, 10.30901335265406 43.58552172927523, 10.30816222433243 43.58846413122369, 10.30643840119409 43.59009422723368, 10.30729382304545 43.59254421851086, 10.3134508824769 43.59780909574164, 10.32051886048704 43.60369700082899, 10.32023886857076 43.60387451209048))","ispra","R14","2019-08-12 21:50:00",5
